count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
32,healthy,participants,right-handed Dutch university students,,,,19-27 years,19.0,27.0,,0,8401,8955,3912435,
111,potential managers,students,,37.0,,21.8,1.8,,,,0,27483,28193,8339076,
13,healthy,participants,female,,13.0,23.4,2.0 years,,,,1,6729,9555,6807652,
35,cirrhotic patients,patients,MHE,16.0,,,,,,,0,5169,6030,4792397,
19,cirrhotic patients,patients,NHE,,,,,,,,0,5169,6030,4792397,
65,,,,37.0,28.0,23.844,,,,,0,7281,9512,7679381,
35,HC,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,2,9665,13305,6555809,
29,patients,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,2,9665,13305,6555809,
42,NMO,patients,AQP4-IgG+,,,,,,,,0,5028,7658,6955618,
42,healthy,controls,,,,,,,,,0,5028,7658,6955618,
18,ischemic stroke patients with cognitive dysfunction,patients,,,,,,,,,0,4582,6485,4274659,
18,HCs,healthy,,,,,,,,,0,4582,6485,4274659,
40,healthy,healthy,,21.0,19.0,25.6,20-31,20.0,31.0,,0,10784,11566,4558976,
57,healthy,healthy,right-handed volunteers,28.0,29.0,55.85,50-65,50.0,65.0,55.85,0,9096,11287,6838657,
30,,experimental,,15.0,15.0,55.8,,,,,0,9096,11287,6838657,
27,,control,,13.0,14.0,55.92,,,,,0,9096,11287,6838657,
13,ASD,patients,high-functioning children,10.0,,13.1,2.1,10.0,16.0,,0,6031,7949,3489813,
13,TD,healthy,children,10.0,,12.1,1.6,10.0,14.0,,0,6031,7949,3489813,
30,healthy,healthy,,14.0,15.0,21.6,,0.0,0.0,0.0,0,6148,7112,3872043,
36,CCD,patients,,,,,,,,,0,10511,12908,3351439,
28,FCD,patients,,,,,,,,,0,10511,12908,3351439,
33,HC,healthy,,,,,,,,,0,10511,12908,3351439,
17,mild mood disturbance,patients,,7.0,10.0,0.0,11-19,11.0,19.0,0.0,0,6137,7906,3629065,
17,no mood disturbance,healthy,,7.0,10.0,0.0,,0.0,0.0,0.0,0,6137,7906,3629065,
91,,,,,,,,,,,0,11983,14315,7812596,
19,healthy,healthy,,,,,,,,,0,9865,10577,3563087,
6,normal,subjects,right-handed,,4.0,27.5,20-31,20.0,31.0,,0,5503,5880,2525985,
18,,,,6.0,12.0,26.0,2036 years,20.0,36.0,,0,8965,9435,2693664,
16,,,,5.0,11.0,,18 and 25 years,,,,0,40392,40870,4059922,
554,,children,,,,10.801,6.9-12.5,6.9,12.5,,0,15436,15956,7469823,
1059,,adolescents,,,,14.82,13.39-17.1,13.39,17.1,,0,15436,15956,7469823,
1831,,young adults,,,,24.38,19.62-29.9,19.62,29.9,,0,15436,15956,7469823,
17,high risk-takers,patients,male,17.0,0.0,18.0,18-19,18.0,19.0,18.0,0,6003,6806,4460129,
17,low risk-takers,patients,male,17.0,0.0,18.0,18-19,18.0,19.0,18.0,0,6003,6806,4460129,
30,,participants,female,,30.0,21.2,2022,20.0,22.0,,0,6709,7968,6369365,
15,,participants,higher frequency use group,,,,,,,,0,6709,7968,6369365,
15,,participants,lower frequency use group,,,,,,,,0,6709,7968,6369365,
22,CD,patients,female,,22.0,,,,,,0,8510,10851,4032577,
22,,healthy,female,,22.0,,,,,,0,8510,10851,4032577,
50,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,0,6420,7401,3359800,
30,patients,patients,group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,0,6420,7401,3359800,
8,blind,participants,,4.0,4.0,31.0,17-76,17.0,76.0,31.0,0,13319,14931,4828456,
123,MCI,patients,,,,,,,,,1,8039,9497,8529279,
14,mood disorders,patients,youth,,11.0,15.47,1.80,,,,0,13171,16367,5964829,
11,behavioral disorders,patients,youth,,3.0,14.68,1.79,,,,0,13171,16367,5964829,
15,dyslexia,patients,children,,7.0,10.27,1.48,,,,0,13171,16367,5964829,
17,,healthy,control participants,,9.0,9.77,1.44,,,,0,13171,16367,5964829,
13,IS,patients,right-handed,,3.0,2.9,,,,,1,6756,8300,5437852,
35,,controls,sex- and age-matched,,13.0,2.5,,,,,1,6756,8300,5437852,
36,OSAHS,patients,males,36.0,0.0,,,,,,0,19561,21239,7511410,
38,,healthy,males,38.0,0.0,,,,,,0,19561,21239,7511410,
41,healthy,healthy,,22.0,0.0,23.57,,0.0,0.0,0.0,0,11206,12056,5078804,
12,healthy,healthy,,6.0,6.0,28.85,24.0 - 33.4,24.0,33.4,28.85,0,4889,5899,4301911,
18,CMI,patients,,0.0,0.0,,,,,,0,8570,9110,8279071,
18,healthy,controls,,0.0,0.0,,,,,,0,8570,9110,8279071,
15,healthy,patients,cannabis-nave men,15.0,0.0,29.0,24 to 34,24.0,34.0,29.0,0,4695,5809,3549497,
13,persistent upper extremity motor impairment caused by ischemic or hemorrhagic stroke,patients,,,,,,,,,0,9471,10343,6277805,
20,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,0,30270,33159,3394436,
15,patients,healthy,older,8.0,7.0,60.0,55-65,55.0,65.0,60.0,0,30270,33159,3394436,
26,healthy,healthy,,17.0,9.0,24.08,22-26 years,22.0,26.0,,0,7804,8649,6262037,
21,healthy,patients,young Caucasian adults,10.0,0.0,23.6,20-26,20.0,26.0,,0,10216,11685,7922957,
40,healthy,participants,age-matched,20.0,20.0,26.5,18-36,18.0,36.0,,0,5755,6122,5536366,
2,IEM,patients,adults,1.0,1.0,43.5,28-59,28.0,59.0,43.5,0,6407,7337,6505710,
31,,,,,,,,,,,0,10661,12199,5597870,
20,,,,,,,,,,,0,10661,12199,5597870,
28,normal or corrected to normal vision,participants,,,15.0,25.0,21 to 39 years,21.0,39.0,,0,8997,9760,7416051,
16,experts,healthy,Buddhist meditators,14.0,2.0,45.0,29 to 64,29.0,64.0,45.0,0,22582,24741,2267490,
16,novices,healthy,volunteers,12.0,4.0,47.1,36 to 56,36.0,56.0,47.1,0,22582,24741,2267490,
25,healthy,healthy,,17.0,0.0,23.5,12.7-42.9,12.7,42.9,23.5,0,8667,10013,5490673,
14,table tennis players,patients,male,14.0,0.0,19.64,1.50 years,19.64,21.14,19.64,0,7347,8149,5405064,
14,non-athletes,patients,male,14.0,0.0,21.5,1.83 years,21.5,23.33,21.5,0,7347,8149,5405064,
62,healthy,participants,right-handed and paid volunteers,28.0,34.0,21.02,18-27,18.0,27.0,21.5,0,10012,10490,6117043,
23,obesity,patients,adult women,0.0,23.0,36.57,9.75,0.0,0.0,0.0,0,6256,7351,6832276,
23,HC,healthy,women,0.0,23.0,30.57,10.96,0.0,0.0,0.0,0,6256,7351,6832276,
17,ADHD,patients,,,,,,,,,0,5844,9263,3213127,
22,TD,healthy,,,,,,,,,0,5844,9263,3213127,
24,healthy,healthy,,0.0,0.0,,,,,,1,4526,5894,3692444,
32,healthy,healthy,,6.0,,25.8,19-30,19.0,30.0,,0,5606,6518,4720218,
12,,,,3.0,1.0,25.8,20-28,20.0,28.0,,0,5606,6518,4720218,
9,,,,3.0,,25.3,19-30,19.0,30.0,,0,5606,6518,4720218,
11,healthy,healthy,,3.0,,25.31,19-30,19.0,30.0,,0,5606,6518,4720218,
40,PTSD,patients,,21.0,19.0,40.6,,0.0,0.0,0.0,0,7841,9561,8046805,
40,,healthy,,18.0,22.0,39.4,,0.0,0.0,0.0,0,7841,9561,8046805,
21,BPD,patients,non-medicated right-handed female,,21.0,,,,,,0,6531,7632,3411703,
20,healthy,volunteers,female,,20.0,,,,,,0,6531,7632,3411703,
32,,,,,,,,,,,0,8837,10313,8152835,
17,,L2 group,,,12.0,27.5,1937,,,,0,12876,14124,4018348,
22,,NS group,,,15.0,24.5,2038,,,,0,12876,14124,4018348,
16,healthy,healthy,young volunteers,7.0,9.0,26.25,7.07 (SD),,,,0,14477,15543,7378795,
17,OSA,patients,never-treated male,17.0,0.0,43.9,30-55,30.0,55.0,,0,6577,8749,6051941,
15,healthy,healthy,male age- and education-matched,15.0,0.0,42.15,,,,,0,6577,8749,6051941,
52,healthy,healthy,,22.0,0.0,276.0,20-50,20.0,50.0,,0,6090,7156,3603861,
10,,stimulation condition,anodal tDCS,3.0,0.0,288.0,22-50,22.0,50.0,,0,6090,7156,3603861,
10,,stimulation condition,cathodal tDCS,6.0,0.0,254.0,20-32,20.0,32.0,,0,6090,7156,3603861,
10,,stimulation condition,sham,2.0,0.0,287.0,23-44,23.0,44.0,,0,6090,7156,3603861,
10,,stimulation condition,high-frequency tRNS,4.0,0.0,273.0,20-27,20.0,27.0,,0,6090,7156,3603861,
10,,stimulation condition,low-frequency tRNS,7.0,0.0,317.0,24-37,24.0,37.0,,0,6090,7156,3603861,
23,aMCI patients,patients,,,,,,,,,1,9422,13115,3721022,
19,healthy elderly controls,healthy,elderly,,,,,,,,1,9422,13115,3721022,
13,healthy young persons,healthy,young,,,,,,,,1,9422,13115,3721022,
16,,mathematicians,,,,,,,,,0,3813,4534,3923150,
12,,non-mathematicians,,,,,,,,,0,3813,4534,3923150,
16,PB,patients,,9.0,7.0,24.0,19-38,19.0,38.0,24.0,0,15076,15934,4792877,
17,CB,patients,,8.0,9.0,24.0,22-28,22.0,28.0,24.0,0,15076,15934,4792877,
30,,participants,,14.0,16.0,19.76,18-25,18.0,25.0,19.76,0,8738,9757,6312116,
12,,,,,3.0,26.1,,,,,0,9107,10582,3059884,
10,aMCI,patients,aMCI group,5.0,5.0,69.8,65-75,65.0,75.0,69.8,0,4088,7108,6489540,
10,Normal,healthy,Normal control group,5.0,5.0,69.9,65-75,65.0,75.0,69.9,0,4088,7108,6489540,
33,dyslexia,patients,Dys-N,,,,,,,,0,8129,11056,3569450,
11,no dyslexia,healthy,,,,,,,,,0,8129,11056,3569450,
28,,healthy,,,15.0,23.86,,,,,0,4741,7940,6597703,
39,,,,16.0,,38.85,,,,,0,13167,14916,4077017,
18,healthy,healthy,,8.0,10.0,33.1,33.1-33.1,33.1,33.1,33.1,1,8591,11914,8413787,
38,MDD,patients,,12.0,26.0,36.2,36.2-36.2,36.2,36.2,36.2,1,8591,11914,8413787,
20,schizophrenia,patients,patients with schizophrenia,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1,14167,17606,4790904,
20,healthy,healthy,healthy controls,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1,14167,17606,4790904,
30,,participants,,15.0,14.0,20.0,19-27,19.0,27.0,,0,26362,29951,6509111,
27,woCIMC-T2DM,patients,,,,,,,,,0,6178,8071,8573207,
26,healthy,control,,,,,,,,,0,6178,8071,8573207,
460,healthy,healthy,"Caucasian subjects from the region of Puglia, Italy",194.0,,26.67,SD: 26.67.8,,,,0,10916,14853,4018353,
387,,,,194.0,,,,,,,0,10916,14853,4018353,
329,,,,161.0,,,,,,,0,10916,14853,4018353,
211,,,,114.0,,,,,,,0,10916,14853,4018353,
166,,,,,,,,,,,0,10916,14853,4018353,
274,,,,,,,,,,,0,10916,14853,4018353,
173,,,,,,,,,,,0,10916,14853,4018353,
221,,,,98.0,,,,,,,0,10916,14853,4018353,
205,,,,98.0,,26.4269,,,,,0,10916,14853,4018353,
204,,,,93.0,,26.4269,,,,,0,10916,14853,4018353,
53,typically developing children,patients,TDC,44.0,9.0,,,,,,1,9230,11704,5378777,
53,ADHD inattentive type,patients,ADHDI,44.0,9.0,,,,,,1,9230,11704,5378777,
53,ADHD combined type,patients,ADHDC,44.0,9.0,,,,,,1,9230,11704,5378777,
21,Controls,healthy,,,,,,,,,0,6057,7957,6580312,
35,AD patients,patients,,,,,,,,,0,6057,7957,6580312,
18,,participants,,,,29.0,,,,,0,12969,13835,4029073,
12,healthy,healthy,all right-handed volunteers,,5.0,24.6,20-29,20.0,29.0,,0,9777,10838,5247468,
20,healthy,healthy,,,11.0,25.6,,,,,0,6770,7235,2679199,
24,healthy,healthy,,14.0,10.0,24.61,12.52,12.52,24.61,24.61,0,9607,10213,3941612,
46,,,,,,23.6,18-32,18.0,32.0,,0,20201,21001,6853793,
26,healthy,healthy,right-handed individuals,13.0,0.0,24.6,24.6-24.7,24.6,24.7,24.6,0,4935,5506,6302056,
36,nonclinical,participants,nonclinical,18.0,18.0,,,,,,1,6387,9808,5893717,
18,healthy,healthy,,7.0,0.0,27.6,27.6-27.6,27.6,27.6,27.6,0,5005,5760,3764021,
34,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,10951,12055,4325923,
20,healthy,older adults,,0.0,0.0,0.0,,0.0,0.0,0.0,0,14400,17503,5693847,
20,,younger adults,,0.0,0.0,0.0,,0.0,0.0,0.0,0,14400,17503,5693847,
21,UHL-SN,patients,Participants with UHL-SN between 7 and 12 years of age,,,,,,,,1,6662,9221,3971169,
23,normal-hearing,healthy,Normal-hearing controls,,,,,,,,1,6662,9221,3971169,
20,healthy,healthy,,7.0,13.0,25.1,19-30,19.0,30.0,25.0,0,11331,12278,6373538,
23,healthy,patients,young adults,9.0,14.0,26.41,18-35,18.0,35.0,26.41,0,19016,19793,4685521,
45,,,,45.0,,23.43,21-28,21.0,28.0,,0,7619,9281,5312947,
55,PI,patients,,24.0,31.0,39.1,25-60,25.0,60.0,39.1,0,6559,8434,4913992,
44,,healthy,,11.0,33.0,39.9,,,,,0,6559,8434,4913992,
24,healthy,healthy,volunteers,,,,,,,,0,7187,8843,4311618,
12,,non-musicians,,,7.0,19.0,,,,,0,7187,8843,4311618,
12,,musicians,,,7.0,20.25,,,,,0,7187,8843,4311618,
24,rPFC treatment,patients,,17.0,7.0,35.68,35.68.7,35.68,35.68,35.68,0,22548,24184,8102620,
22,lPFC treatment,patients,,15.0,7.0,35.11,35.110,35.11,35.11,35.11,0,22548,24184,8102620,
16,sham treatment,patients,,8.0,8.0,34.79,34.79.2,34.79,34.79,34.79,0,22548,24184,8102620,
12,healthy,healthy,,6.0,0.0,25.2,20-33 years,20.0,33.0,,0,8480,9109,5835354,
19,euthymia,patients,BD,10.0,9.0,39.0,18-60,18.0,60.0,40.0,0,6083,9175,6156348,
25,healthy,HCs,,15.0,10.0,42.0,18-60,18.0,60.0,43.0,0,6083,9175,6156348,
70,cannabis-experimenting,patients,adolescents,35.0,35.0,,,,,,0,8090,10198,4801124,
70,controls,healthy,matched controls,35.0,35.0,,,,,,0,8090,10198,4801124,
36,MDD,patients,unmedicated,,,,,,,,0,6932,10356,6420575,
24,non-MDD,healthy,never-depressed,,,,,,,,0,6932,10356,6420575,
14,non-MDD,healthy,NewMood,,,,,,,,0,6932,10356,6420575,
21,healthy,healthy,,10.0,11.0,21.7,18-35,18.0,35.0,,0,17452,18859,6490893,
1,healthy,patients,group 1,10.0,15.0,35.0,20-40,20.0,40.0,30.0,4,15095,16213,3600174,
2,patients,patients,group 2,8.0,12.0,45.0,30-60,30.0,60.0,45.0,4,15095,16213,3600174,
54,healthy,healthy,,13.0,41.0,23.4,3.2,23.4,23.4,23.4,0,32889,33644,6369791,
28,chronic tinnitus,patients,,,,,,,,,0,6832,9752,5844916,
29,healthy,subjects,,,,,,,,,0,6832,9752,5844916,
14,PD,patients,,,,,,,,,0,13228,15367,5408054,
14,HC,healthy,,,,,,,,,0,13228,15367,5408054,
12,healthy,volunteers,right-handed,8.0,4.0,27.9,5.8,27.9,27.9,27.9,0,8686,12228,2952336,
15,,participants,female,,15.0,22.33,,,,,0,14211,17749,3561664,
28,beginner readers,patients,males,17.0,11.0,7.33,4 months,7.0,7.0,7.0,0,6275,7746,7264688,
32,intermediate readers,patients,males,20.0,12.0,10.25,3 months,10.0,10.0,10.0,0,6275,7746,7264688,
34,younger adult readers,patients,males,17.0,17.0,25.0,0 months,25.0,25.0,25.0,0,6275,7746,7264688,
31,older adult readers,patients,males,19.0,12.0,50.67,8 months,50.0,51.0,51.0,0,6275,7746,7264688,
58,ADHD,patients,NYU,,,,,,,,0,6166,8277,5459906,
30,ADHD,patients,PKU1,,,,,,,,0,6166,8277,5459906,
56,ADHD,patients,PKU2,,,,,,,,0,6166,8277,5459906,
38,ADHD,patients,PKU3,,,,,,,,0,6166,8277,5459906,
115,,,,,,,,,,,0,16588,18768,7262007,
108,,,,,,,,,,,0,16588,18768,7262007,
104,,,,,,,,,,,0,16588,18768,7262007,
2,healthy,subjects,both,1.0,0.0,24.0,24,24.0,24.0,24.0,0,6724,8728,4345335,
119,,,,,,,,,,,0,11223,12084,6546101,
13,,,,,5.0,22.4,18-27,18.0,27.0,,0,8370,9099,3486688,
24,synaesthetes,patients,synaesthetes,0.0,24.0,38.76,2058 years,20.0,58.0,,0,9962,11136,3812565,
11,non-synaesthete controls,patients,non-synaesthete controls,0.0,11.0,37.1,,,,,0,9962,11136,3812565,
29,schizophrenia,patients,,0.0,0.0,,,,,,0,27307,29268,6726596,
29,healthy,healthy,,0.0,0.0,,,,,,0,27307,29268,6726596,
14,none,general population,,8.0,6.0,16.0,14.8-17.7,14.8,17.7,16.0,0,20755,22610,4586270,
7,high-risk behavior tendencies,pediatric psychiatry clinics,,1.0,6.0,,,,,,0,20755,22610,4586270,
40,BD II,patients,,,,,,,,,2,14001,15135,7456987,
42,healthy,controls,,,,,,,,,2,14001,15135,7456987,
23,,,,,,,,,,,0,14294,15335,4332542,
20,,,,,,,,,,,0,14294,15335,4332542,
22,,,,,,,,,,,0,14294,15335,4332542,
20,healthy,healthy,right-handed male volunteer drivers,20.0,0.0,22.1,20-28,20.0,28.0,22.0,0,6617,7360,4149038,
20,reminder,patients,,,10.0,21.6,1.57,,,,0,22722,24164,4649361,
20,no reminder,patients,,,12.0,22.05,1.80,,,,0,22722,24164,4649361,
20,control,healthy,,,12.0,22.05,1.80,,,,0,22722,24164,4649361,
28,typically developing children,block play,,15.0,,,,,,,0,11836,13300,5002428,
28,typically developing children,board game,,7.0,,,,,,,0,11836,13300,5002428,
20,primary (lifelong) vaginismus,patients,women,,,25.3,SD=4.4,,,,0,9975,13152,3898929,
21,without sexual complaints,healthy,women,,,23.0,SD=1.9,,,,0,9975,13152,3898929,
21,dyspareunia,patients,women,,,23.1,SD=3.9,,,,0,9975,13152,3898929,
14,caffeine non-consumer,patients,,6.0,8.0,0.0,,0.0,0.0,0.0,0,7861,8793,6356791,
14,caffeine consumer,patients,,6.0,8.0,0.0,,0.0,0.0,0.0,0,7861,8793,6356791,
1,LMCA distribution stroke,patients,moderate aphasia,,,,,,,,0,5324,5819,3057942,
31,autism spectrum disorder,patients,boys,31.0,0.0,4.54,4.54-18.43,4.54,18.43,4.54,0,11365,14540,5240249,
17,typical development,healthy,boys,17.0,0.0,5.07,5.07-16.68,5.07,16.68,5.07,0,11365,14540,5240249,
17,,,,,,,,,,,0,14497,15232,3780305,
26,BECTS,patients,,15.0,11.0,10.35,2.91 years,10.35,10.35,10.35,1,12703,13365,8715032,
26,HC,healthy,,15.0,11.0,11.35,2.51 years,11.35,11.35,11.35,1,12703,13365,8715032,
33,,,,,,,,,,,0,7184,7998,5700408,
38,,,,,,,,,,,0,12986,16917,3660406,
19,,younger,,,,,,,,,0,12986,16917,3660406,
15,,older,,,,,,,,,0,12986,16917,3660406,
30,SPD,patients,,11.0,19.0,34.4,,0.0,0.0,0.0,0,6852,8369,6351678,
31,,control,,15.0,16.0,0.0,,0.0,0.0,0.0,0,6852,8369,6351678,
135,,adolescents,,,73.0,15.01,,,,,0,6959,8064,6861567,
18,neurologically normal,volunteers,,,9.0,27.0,s.d. 2.54,,,,0,14130,14872,5936771,
20,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1,9904,13369,3984446,
15,patients,healthy,group2,8.0,7.0,40.0,30-50,30.0,50.0,45.0,1,9904,13369,3984446,
37,cognitively healthy,older,,19.0,18.0,69.2,50-85 years,50.0,85.0,0.0,0,21349,22055,5668033,
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,0,10898,12531,3483466,
40,patients,healthy,Group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,0,10898,12531,3483466,
88,OCD,patients,medication-free,,,,,,,,0,6887,8604,7522851,
88,,healthy,,,,,,,,,0,6887,8604,7522851,
24,idiopathic PD with FoG,patients,right-handed outpatients,,,,,,,,0,7126,9061,8045031,
18,,healthy,right-handed,,,,,,,,0,7126,9061,8045031,
33,schizophrenia,patients,first-episode,24.0,9.0,25.0,18-35,18.0,35.0,24.5,0,8785,11244,4266292,
15,healthy,control,healthy,11.0,4.0,24.6,20-30,20.0,30.0,24.6,0,8785,11244,4266292,
19,,,,0.0,10.0,23.9,21 to 29,21.0,29.0,23.9,0,21807,25228,6223116,
15,PD,patients,,15.0,0.0,,,,,,0,5612,7547,6718659,
15,healthy,healthy,,13.0,2.0,45.0,30-60,30.0,60.0,45.0,0,5612,7547,6718659,
10,ASD,patients,adolescents,7.0,3.0,15.5,13-18,13.0,18.0,15.0,1,7102,8377,3951306,
10,healthy,comparison subjects,adolescents,5.0,5.0,15.5,13-18,13.0,18.0,15.0,1,7102,8377,3951306,
10,neurologically normal,subjects,women,5.0,5.0,27.5,24-30,24.0,30.0,27.5,0,10381,10791,2733194,
21,control,healthy,girls,,12.0,,7-15 years old,,,,0,5912,7308,4978833,
23,ADHD,patients,girls,,7.0,,7-15 years old,,,,0,5912,7308,4978833,
40,chronic ketamine and nicotine-dependent subjects,patients,KUS,,,,,,,,2,7490,10230,5872489,
45,otherwise healthy nicotine-dependent subjects,patients,NKUS,,,,,,,,2,7490,10230,5872489,
44,non-ketamine use non-smoking HC,healthy,,,,,,,,,2,7490,10230,5872489,
15,healthy,healthy,,,5.0,26.0,18-44,18.0,44.0,,0,7047,7441,6759985,
31,,,,,,,,,,,0,14471,14931,7063030,
15,,,,,7.0,23.25,19-41,19.0,41.0,23.25,0,8271,8592,2577936,
22,CU,patients,,13.0,9.0,24.95,3.56,18.0,24.0,24.0,0,10772,14712,8062355,
21,NU,healthy,,12.0,9.0,24.24,4.11,,,,0,10772,14712,8062355,
20,healthy,actors,professional,20.0,0.0,67.0,20-32,20.0,32.0,23.75,0,7229,8226,6037822,
20,healthy,laymen,matched,0.0,0.0,,,,,,0,7229,8226,6037822,
34,healthy,healthy,,11.0,0.0,20.9,2.2,20.9,20.9,20.9,0,6194,6996,4372545,
60,healthy,healthy,,,,32.0,16 years,16.0,48.0,,0,8686,9385,3116735,
12,healthy,volunteers,,6.0,6.0,25.0,,0.0,0.0,0.0,0,8277,8609,3387383,
25,MS,patients,primary study,5.0,10.0,53.1,42-65,42.0,65.0,,0,9280,12958,3868176,
11,,control,,3.0,9.0,57.3,47-67,47.0,67.0,,0,9280,12958,3868176,
13,SP,patients,right-handed,6.0,,,,,,,0,7804,11632,7522394,
12,healthy,controls,right-handed,4.0,,,,,,,0,7804,11632,7522394,
260,,adolescent,,115.0,,14.61,14-15,14.0,15.0,,0,7509,9650,3991323,
28,,adult,,17.0,,25.24,20-39,20.0,39.0,,0,7509,9650,3991323,
21,intractable BP,patients,,,16.0,38.52,3.66 years,,,,1,6431,7554,6853889,
21,HC,healthy,,,15.0,37.89,2.67 years,,,,1,6431,7554,6853889,
16,healthy,participants,all,,,,,,,,0,5511,6108,5415819,
18,healthy,healthy,,8.0,10.0,22.5,,0.0,0.0,0.0,0,14874,15604,6344389,
31,healthy,participants,young adults,14.0,15.0,24.8,19-30 years,19.0,30.0,,0,7998,9687,6043684,
21,Parkinson's disease,patients,,13.0,0.0,60.8,44-73 years,44.0,73.0,,0,5559,6387,3182403,
3,control,patients,SCZ,2.0,1.0,30.0,20-40,20.0,40.0,30.0,1,10039,12032,8498462,
1,BPD,patients,,,,,,,,,1,10039,12032,8498462,
28,MA addicts,patients,long-term abstinent,28.0,0.0,,,,,,0,6352,8543,5917670,
27,healthy volunteers,healthy,age-matched,27.0,0.0,,,,,,0,6352,8543,5917670,
11,,,,,3.0,26.9,22-33,22.0,33.0,,0,19875,20493,3868173,
54,,undergraduate students,female,,54.0,19.62,,,,,0,7835,9127,5548834,
150,normal adult subjects,healthy,,,,,,,,,0,9611,11558,5434171,
37,healthy,participants,right-handed,,,,,,,,0,8586,9121,3950074,
24,healthy,participants,right-handed,12.0,,,18-35 years,,,,0,8586,9121,3950074,
19,healthy,participants,right-handed,9.0,,,,,,,0,8586,9121,3950074,
32,schizophrenia,patients,in remission,0.0,0.0,0.0,,0.0,0.0,0.0,0,4872,8840,3042380,
32,bipolar disorder,patients,in an euthymic state,0.0,0.0,0.0,,0.0,0.0,0.0,0,4872,8840,3042380,
40,,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,4872,8840,3042380,
51,healthy,healthy,,,,,,,,,0,7390,8592,6434179,
24,,female,,,24.0,24.0,20-30,20.0,30.0,24.0,0,7158,8334,3267031,
16,healthy,patients,children and adolescents,7.0,9.0,12.19,8 to 16 years,8.0,16.0,,0,9648,10914,5509143,
24,,,,,,,,,,,0,28734,29278,3716940,
13,family dogs,participants,,7.0,6.0,5.31,111 years,2.69,6.0,,0,10204,11496,7063116,
34,healthy,healthy,"native English-speaking, right-handed adults",15.0,19.0,,,,,,0,27848,28499,4061791,
33,healthy,healthy,"native English-speaking, right-handed adults",10.0,23.0,,,,,,0,27848,28499,4061791,
24,,,,7.0,,23.38,19-29,19.0,29.0,,0,9063,9595,4974501,
30,healthy,healthy,,7.0,23.0,24.3,18-31,18.0,31.0,23.5,0,12958,14862,7355229,
10,healthy,healthy,,4.0,6.0,52.5,50-58,50.0,58.0,52.5,1,20071,22399,5596109,
25,normal,participants,,,,,,,,,1,20071,22399,5596109,
38,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,5639,8023,7533640,
34,T2DM,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,0,5639,8023,7533640,
22,schizophrenia,patients,outpatients,,,,22-65,22.0,65.0,,0,22832,25189,7880987,
21,,participants,,,10.0,24.0,2029,20.0,29.0,24.0,0,13393,14623,6603018,
20,healthy,students,undergraduate and postgraduate,,10.0,22.3,19-28,19.0,28.0,,0,9427,10109,7002496,
21,PTSD,patients,,,,,,,,,0,14405,15358,6024199,
21,trauma-exposed control,patients,,,,,,,,,0,14405,15358,6024199,
46,BD,patients,right-handed,,,,18-55,18.0,55.0,,0,7982,9977,8548428,
21,MDD,patients,right-handed,,,,,,,,0,7982,9977,8548428,
41,,healthy,right-handed,,,,,,,,0,7982,9977,8548428,
13,healthy,volunteers,,9.0,4.0,21.7,,0.0,0.0,0.0,0,6219,6650,3128082,
24,,male participants,,24.0,,1930.0,,,,,0,10097,11364,6472739,
33,highly hypnotically suggestible,participants,,14.0,19.0,10.06,8-12,8.0,12.0,,0,11482,13633,3804629,
15,,participants,scanned,5.0,10.0,33.67,20-61,20.0,61.0,,0,11482,13633,3804629,
11,,participants,final data analysis,,7.0,29.27,20-47,20.0,47.0,,0,11482,13633,3804629,
30,PMNE,patients,PMNE,15.0,15.0,35.0,25-45,25.0,45.0,35.0,3,10676,11894,6915704,
30,control,healthy,control,15.0,15.0,40.0,30-50,30.0,50.0,40.0,3,10676,11894,6915704,
28,healthy,healthy,adults,19.0,9.0,31.46,10.9,19.0,48.0,30.0,0,13462,14148,3218372,
26,,,,,,,,,,,0,6404,8735,8026031,
12,,,,,,,,,,,0,6404,8735,8026031,
16,misophonia,patients,,,,,,,,,0,19043,19382,8244967,
17,control,healthy,,,,,,,,,0,19043,19382,8244967,
67,healthy,volunteers,right-handed,32.0,35.0,,,,,,0,14163,15264,2816174,
18,,children,8- to 11-year-olds,,9.0,,8-11,8.0,11.0,,0,14163,15264,2816174,
27,,mid-adolescents,13- to 16-year-olds,,13.0,,13-16,13.0,16.0,,0,14163,15264,2816174,
22,,young adults,18- to 22-year-olds,,13.0,,18-22,18.0,22.0,,0,14163,15264,2816174,
