count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
10,,healthy,males,10.0,0.0,,,,,,,8028,9261,4599064,
24,,healthy,participants,14.0,10.0,24.33,18-29,18.0,29.0,,,8028,9261,4599064,
13,CBP,patients,,2.0,11.0,44.3,23-56,23.0,56.0,,,5163,7165,5041055,
13,,healthy,,2.0,11.0,46.5,24-58,24.0,58.0,,,5163,7165,5041055,
22,,healthy,right-handed adults,,,,,,,,,7151,7914,5724834,
283,,healthy,,,,,,,,,,8895,11939,6969304,
13,autism,patients,high-functioning children and adolescents,,,12.6,10-16 years,10.0,16.0,,,7675,10156,4624365,
13,,healthy,individuals,,,12.7,10-15 years,10.0,15.0,,,7675,10156,4624365,
21,normal,participants,,11.0,10.0,23.5,3.6 years,,,,,15828,16275,3759791,
1005,,healthy,,,,,,,,,,12679,15455,7509081,
823,,healthy,,,,,,,,,,12679,15455,7509081,
16,healthy,volunteers,male,16.0,0.0,28.0,5,28.0,33.0,28.0,,18880,19760,3559478,
33,healthy,volunteers,female,22.0,11.0,34.0,1871,18.0,34.0,34.0,,18880,19760,3559478,
44,,healthy,Japanese volunteers,27.0,17.0,21.1,19-25 years,19.0,25.0,,,7727,8487,4630293,
2,BECT,patients,with drug treatment,1.0,1.0,35.0,25-45,25.0,45.0,35.0,1.0,29218,30164,7485420,
2,BECT,patients,without drug treatment,1.0,1.0,40.0,30-50,30.0,50.0,40.0,1.0,29218,30164,7485420,
11,schizophrenia,patients,,,,,,,,,,9041,11180,3527271,
8,healthy,controls,,,,,,,,,,9041,11180,3527271,
47,GAD,patients,,,,,,,,,,6186,8276,6409298,
38,,healthy,,,,,,,,,,6186,8276,6409298,
36,Rehabilitated Drivers,patients,males,36.0,0.0,34.9,10.08,,,,,9029,10919,7190157,
36,,healthy,males,36.0,0.0,,,,,,,9029,10919,7190157,
50,sibling pairs,patients,cocaine or amphetamines dependence,,,,,,,,,32318,35034,7334452,
79,,healthy,,,,,,,,,,32318,35034,7334452,
15,VVG users,patients,male,15.0,0.0,22.8,4.3,22.8,22.8,22.8,1.0,5871,7479,5341328,
15,,healthy,male,15.0,0.0,22.1,3.0,22.1,22.1,22.1,1.0,5871,7479,5341328,
10,,healthy,control,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,28953,32707,2806951,
20,patients,patients,group 1,10.0,10.0,45.0,40-50,40.0,50.0,45.0,,28953,32707,2806951,
15,patients,patients,group 2,8.0,7.0,55.0,50-60,50.0,60.0,55.0,,28953,32707,2806951,
17,,healthy,,5.0,12.0,23.0,,,,,,8359,9362,6027957,
20,Reappraisal Group,patients,,10.0,10.0,20.1,0.9 years,,,,,8351,9296,6232925,
19,Control Group,patients,,9.0,10.0,,,,,,,8351,9296,6232925,
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,75520,78620,8837580,
15,patients,patients,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,75520,78620,8837580,
12,subcortical stroke,patients,PPH,11.0,1.0,62.0,7.6,62.0,62.0,62.0,,7257,9141,5112988,
11,subcortical stroke,patients,CPH,8.0,3.0,62.0,6.5,62.0,62.0,62.0,,7257,9141,5112988,
24,,healthy,,14.0,10.0,62.0,9.8,62.0,62.0,62.0,,7257,9141,5112988,
31,GAD patients with liver stagnation transforming into fire type,patients,GAD patients with liver stagnation transforming into fire type,,,30.7,4.7,,,,,8935,11138,7443230,
20,GAD patients with stagnation of liver-Qi syndrome type,patients,GAD patients with stagnation of liver-Qi syndrome type,,,30.9,3.8,,,,,8935,11138,7443230,
20,,healthy,"age-, sex-, hand-, and education-matched healthy controls",,,29.4,5.9,,,,,8935,11138,7443230,
535,,healthy,,535.0,0.0,23.47,18-42,18.0,42.0,,,10046,12069,6309619,
233,,healthy,,233.0,0.0,,,,,,,10046,12069,6309619,
160,,healthy,,160.0,0.0,,,,,,,10046,12069,6309619,
132,,healthy,,132.0,0.0,,,,,,,10046,12069,6309619,
95,,healthy,,95.0,0.0,,,,,,,10046,12069,6309619,
21,,healthy,,,,,,,,,,5137,5466,4625848,
14,healthy,patients,male,14.0,0.0,,,,,,,6930,8143,3266503,
18,ASD,patients,high-functioning,18.0,0.0,13.19,13.19 - 13.19,13.19,13.19,13.19,,6477,7929,2568959,
12,,healthy,age-and IQ matched,12.0,0.0,12.23,12.23 - 12.23,12.23,12.23,12.23,,6477,7929,2568959,
58,ADHD,patients,drug-nave,,,,,,,,1.0,7494,8509,8481633,
31,,healthy,,,,,,,,,1.0,7494,8509,8481633,
24,BPD,patients,,,,,,,,,,9134,11441,6430005,
24,,healthy,,,,,,,,,,9134,11441,6430005,
29,,healthy,young adult,24.0,5.0,21.7,18-35 years,18.0,35.0,21.7,,6346,7106,7438664,
8,major depression (Recurrent Depressive Disorder: 296.3),patients,neurofeedback,,,,,,,,1.0,5227,6878,3366978,
8,,healthy,imagery,,,,,,,,1.0,5227,6878,3366978,
18,healthy,patients,age-matched,,,,,,,,,11869,14517,5771000,
13,BPD,patients,,,,,,,,,,11869,14517,5771000,
45,MwoA,patients,,,,,,,,,,4638,6079,8048057,
40,,healthy,controls,,,,,,,,,4638,6079,8048057,
19,healthy,patients,female,0.0,19.0,24.05,2.63,,,,,9964,11770,2633349,
16,,healthy,,,,24.7,,,,,,8633,9113,3498728,
17,,healthy,,8.0,9.0,2343.0,,,,,,7277,7956,4494027,
16,,healthy,male,16.0,0.0,26.6,20-32,20.0,32.0,,,7524,9045,4046318,
19,,healthy,"right handed, male",19.0,0.0,29.6,19-40,19.0,40.0,29.0,,6074,6437,3391678,
36,schizophrenia,patients,FE,,,,,,,,,7647,9323,4459220,
20,,healthy,,,,,,,,,,7647,9323,4459220,
26,,healthy,,,,,,,,,2.0,18103,19798,5404760,
96,,healthy,adults,35.0,61.0,24.7,18-35 years,18.0,35.0,,,5493,6261,5519538,
18,DA,patients,,9.0,9.0,53.61,,,,,2.0,6020,7385,5985698,
24,NDA,patients,,9.0,15.0,50.58,,,,,2.0,6020,7385,5985698,
57,,healthy,,23.0,34.0,45.63,,,,,2.0,6020,7385,5985698,
20,,healthy,,,,23.5,4.4 years,,,,,8112,8623,6491879,
68,,healthy,,,,23.4,,,,,,8267,9514,4771731,
20,,healthy,,10.0,10.0,21.41,20 to 24,20.0,24.0,,,6916,8104,6864898,
6,,healthy,,16.0,8.0,21.63,20 to 25,20.0,25.0,,,6916,8104,6864898,
77,,healthy,,32.0,45.0,48.53,SD: 48.53  9.56,,,,,8835,11134,4658414,
62,individuals without HD but carrying the mutant huntingtin (HTT) gene,patients,preHD,32.0,30.0,41.89,SD: 41.89  8.58,,,,,8835,11134,4658414,
16,early manifest HD patients,patients,earlyHD,10.0,6.0,46.18,SD: 46.18  8.59,,,,,8835,11134,4658414,
20,,healthy,,,,,,,,,,11777,12467,3661949,
31,early stress,patients,,19.0,12.0,15.5,14-17,14.0,17.0,15.0,,16381,18498,5908766,
22,,healthy,,12.0,10.0,15.2,14-17,14.0,17.0,15.0,,16381,18498,5908766,
25,,healthy,,,,,,,,,,12641,13701,8837595,
97,ALS,patients,,,,,,,,,1.0,5420,7483,8261303,
69,,healthy,,,,,,,,,1.0,5420,7483,8261303,
12,,healthy,,6.0,6.0,27.0,12 years,12.0,27.0,27.0,,11608,14153,4354285,
50,neurologically healthy smokers,smokers,adult,,,27.57,18-50,18.0,50.0,,,7130,7959,4281542,
36,calligraphy major,students,,,,,,,,,,5436,6194,5271317,
50,other social sciences and humanities majors,controls,,,,,,,,,,5436,6194,5271317,
56,schizophrenia,patients,,,,,,,,,,11327,12487,5787137,
19,,healthy,controls,,,,,,,,,11327,12487,5787137,
20,healthy,volunteers,young,20.0,0.0,26.3,20 to 30 years,20.0,30.0,26.3,,7370,7833,8168467,
20,MNE,patients,MNE,10.0,10.0,35.0,20-50,20.0,50.0,30.0,2.0,13356,14697,3750036,
15,non-NE,patients,non-NE,8.0,7.0,40.0,25-55,25.0,55.0,45.0,2.0,13356,14697,3750036,
25,,healthy,control,12.0,13.0,30.0,18-40,18.0,40.0,28.0,2.0,13356,14697,3750036,
22,healthy,patients,retinotopic mapping,10.0,12.0,30.0,20-40,20.0,40.0,30.0,5.0,8145,11026,4396351,
15,patients,patients,color test,8.0,7.0,45.0,40-50,40.0,50.0,45.0,5.0,8145,11026,4396351,
10,healthy,patients,simultaneous images and sounds,5.0,5.0,35.0,30-40,30.0,40.0,35.0,5.0,8145,11026,4396351,
68,OCD patients,patients,drug-naive,,,,,,,,,6763,8423,6612132,
68,,healthy,,,,,,,,,,6763,8423,6612132,
75,PNE,patients,,39.0,36.0,10.41,1.3,10.0,11.0,10.5,,7629,9314,3534686,
72,healthy,control,,40.0,32.0,10.01,1.2,10.0,11.0,10.0,,7629,9314,3534686,
70,,healthy,,19.0,27.0,16.3,1.4 years,14.0,18.0,16.3,,6955,8220,6753189,
32,MDD,patients,"first-episode, medication-naive young adult",14.0,18.0,20.53,18-24,18.0,24.0,,,7725,9502,3887023,
35,,healthy,controls,18.0,17.0,20.97,18-24,18.0,24.0,,,7725,9502,3887023,
29,,healthy,,29.0,0.0,30.0,21 to 49 years,21.0,49.0,30.0,,6223,7403,4990413,
51,,healthy,,23.0,28.0,22.69,18-40,18.0,40.0,,,44203,46034,6681173,
51,,healthy,,24.0,27.0,22.67,,,,,,44203,46034,6681173,
46,,healthy,,21.0,25.0,22.84,,,,,,44203,46034,6681173,
45,,healthy,,21.0,24.0,22.47,,,,,,44203,46034,6681173,
119,MDD,patients,"first-episode, treatment-nave",,,,,,,,1.0,7688,9590,7198729,
109,,healthy,,,,,,,,,1.0,7688,9590,7198729,
16,,healthy,,9.0,7.0,26.1,22-34 years,22.0,34.0,28.0,,11894,12459,6102316,
60,,healthy,,,,,,,,,,8509,10576,6965060,
26,,healthy,,20.0,6.0,25.2,19-42,19.0,42.0,,,8659,9338,6162305,
13,,healthy,men,13.0,0.0,23.5,1.4,23.5,23.5,23.5,,10680,13811,7904817,
30,ESRD patients undergoing hemodialysis,patients,,16.0,14.0,38.33,,,,,,7192,9695,6938298,
30,,healthy,,13.0,17.0,39.17,,,,,,7192,9695,6938298,
44,ADHD,patients,,,,,,,,,,11694,13634,7643386,
18,,healthy,,,,,,,,,,11694,13634,7643386,
14,,healthy,,8.0,6.0,23.4,18 to 30 years,18.0,30.0,,,10827,11504,5389622,
12,healthy,volunteers,right-handed,6.0,6.0,27.25,,,,,1.0,7157,10840,2585816,
28,PD patients,patients,non-impulsive PD patients,,,,,,,,,6247,8275,6258801,
8,PD patients,patients,ICD-PD patients,,,,,,,,,6247,8275,6258801,
29,,healthy,,,,,,,,,,6247,8275,6258801,
37,repressors,patients,,19.0,18.0,24.7,,,,,,7324,8820,4451418,
42,sensitizers,patients,,22.0,20.0,23.1,,,,,,7324,8820,4451418,
27,healthy,participants,college students,10.0,17.0,21.7,19-24,19.0,24.0,,,11667,12143,8413759,
24,healthy,participants,young,11.0,13.0,20.36,,,,,,8307,8792,6882310,
30,AUD,patients,male,30.0,0.0,41.42,27.44 - 41.42,27.44,41.42,,,9511,13050,7071377,
30,,healthy,male,30.0,0.0,27.44,27.44 - 41.42,27.44,41.42,,,9511,13050,7071377,
13,suprasellar tumor patients,patients,complete data,,,,,,,,,5953,7407,6775267,
19,,healthy,,10.0,9.0,62.0,44-81 years,44.0,81.0,62.0,,16636,17586,4923118,
1,healthy,patients,group1,10.0,15.0,35.0,25-45,25.0,45.0,30.0,2.0,9017,12578,4300003,
2,,healthy,group2,5.0,8.0,40.0,30-50,30.0,50.0,45.0,2.0,9017,12578,4300003,
18,healthy,college students,,9.0,9.0,25.0,17-33,17.0,33.0,25.0,,6561,9461,5830351,
20,,healthy,,10.0,10.0,21.3,18-28,18.0,28.0,21.5,,7326,7905,7240289,
20,healthy,adults,young,10.0,10.0,25.2,19-39,19.0,39.0,,,10237,11413,4007017,
20,healthy,adults,elderly,11.0,9.0,68.2,61-74,61.0,74.0,,,10237,11413,4007017,
51,,healthy,,,,22.0,3 SD,,,,1.0,7787,9402,5977449,
40,,healthy,right-handed male volunteers,40.0,0.0,29.2,29.2 - 29.9,29.2,29.9,,,13248,14321,3474750,
6,,healthy,,,,,,,,,,13248,14321,3474750,
74,,healthy,,25.0,49.0,36.0,36.0 - 11.1,36.0,11.1,,,13248,14321,3474750,
54,,healthy,,54.0,0.0,,19 - 57,19.0,57.0,22.0,,13248,14321,3474750,
1,patients,patients,group 1,5.0,3.0,35.0,25-45,25.0,45.0,30.0,2.0,14273,17100,5040752,
1,,healthy,group 2,7.0,4.0,28.0,20-35,20.0,35.0,25.0,2.0,14273,17100,5040752,
34,,healthy,adolescents,,,,,,,,1.0,11610,15114,6969196,
14,MTLE,patients,,,,,,,,,2.0,5786,8279,8193721,
12,BECT,patients,,,,,,,,,2.0,5786,8279,8193721,
16,,healthy,,,,,,,,,2.0,5786,8279,8193721,
18,PAA,patients,,,,,,,,,,5883,7536,7182973,
14,healthy,children,,,,,,,,,,5883,7536,7182973,
82,depressed,patients,full group,,,,,,,,,8600,10345,4650987,
24,healthy,patients,full group,,,,,,,,,8600,10345,4650987,
13,,healthy,follow-up group,,,,,,,,,8600,10345,4650987,
20,,healthy,follow-up group,,,,,,,,,8600,10345,4650987,
10,healthy,volunteers,,3.0,7.0,23.5,20 to 27,20.0,27.0,23.0,,11713,15685,3379986,
10,healthy,participants,students or staff members of the Faculty of Psychology and Neuroscience at Maastricht University with normal or correctedtonormal vision,5.0,5.0,27.0,3.8,,,,,14303,15063,6422826,
23,,healthy,,,,,,,,,,24362,24724,3534702,
16,TLE,patients,TLE participants,5.0,11.0,36.0,2059 years,36.0,36.0,36.0,,7622,10151,7238288,
19,,healthy,Healthy control participants,10.0,9.0,30.2,2060 years,30.2,30.2,30.2,,7622,10151,7238288,
12,TLE,patients,LTLE,5.0,7.0,36.6,18-57,18.0,57.0,,,7004,8222,5279692,
9,TLE,patients,RTLE,2.0,7.0,52.2,21-70,21.0,70.0,,,7004,8222,5279692,
28,,healthy,,7.0,21.0,28.0,18-46,18.0,46.0,,,7004,8222,5279692,
30,Hepatitis-C,patients,,21.0,9.0,48.0,18-69,18.0,69.0,,1.0,8094,9484,8589643,
30,inflammatory arthritis,patients,,10.0,20.0,50.4,15.7,,,,1.0,8094,9484,8589643,
289,,healthy,,131.0,158.0,22.2,2.5 years,22.2,22.2,22.2,,6898,7859,3904110,
10,healthy,control,Analyses 1 and 2,10.0,10.0,34.5,20-67,20.0,67.0,34.5,,8156,9032,8754678,
83,normal,control,Analysis 3,26.0,57.0,38.55,21-59,21.0,59.0,38.55,,8156,9032,8754678,
70,,healthy,,45.0,25.0,22.32,,,,,,8365,9020,6085917,
22,,healthy,females,0.0,22.0,,,,,,1.0,5473,8845,2825260,
12,patients,patients,females,0.0,12.0,,,,,,1.0,5473,8845,2825260,
10,patients,patients,females,0.0,10.0,,,,,,1.0,5473,8845,2825260,
19,aCAS,patients,,,,,,,,,3.0,9767,11850,5309400,
24,healthy,controls,,,,,,,,,3.0,9767,11850,5309400,
16,tinnitus patients with normal hearing,patients,TNHs,16.0,0.0,36.5,18-55,18.0,55.0,36.5,1.0,8078,10835,6932986,
15,,healthy,HCs,0.0,15.0,,,,,,1.0,8078,10835,6932986,
217,,healthy,,,,,,,,,,8226,9463,5390743,
14,healthy,patients,adult,8.0,6.0,29.4,29-47,29.0,47.0,29.0,,5678,6176,3018423,
19,ASD,patients,high-functioning adults,17.0,2.0,,,,,,,6797,9303,4218934,
20,,healthy,adults,18.0,2.0,,,,,,,6797,9303,4218934,
22,,healthy,,7.0,15.0,27.5,4.8,,,,,25830,28488,3262818,
20,,healthy,,,,,,,,,,6595,10526,4176032,
17,MDD,patients,youth,,,,,,,,,6595,10526,4176032,
20,frequent MJ use,patients,youth,,,,,,,,,6595,10526,4176032,
18,frequent marijuana use and either active or recent major depressive disorder (MDD+MJ),patients,youth,,,,,,,,,6595,10526,4176032,
53,healthy,undergraduates,female,0.0,53.0,22.77,19-28,19.0,28.0,22.77,,9665,11304,7425921,
18,opioid-addicted individuals with chronic low back pain,patients,,10.0,8.0,39.2,12.8 years,,,,,9594,13261,6548857,
18,,healthy,,,,39.5,12.4 years,,,,,9594,13261,6548857,
17,normal or corrected-to-normal vision,participants,right-handed German-speaking,8.0,9.0,37.0,,,,,,9293,9762,4602085,
24,,healthy,,,,,,,,,,6348,7310,4599046,
53,major depressive disorder (MDD),patients,,22.0,31.0,,19-57,,,,,9403,11420,8693354,
47,,healthy,,20.0,27.0,,19-57,,,,,9403,11420,8693354,
23,md-aMCI,patients,,,,,,,,,1.0,7347,9712,7002564,
24,sd-aMCI,patients,,,,,,,,,1.0,7347,9712,7002564,
32,,healthy,,,,,,,,,1.0,7347,9712,7002564,
29,VPT-born,patients,neonatal ultrasound (US) scans,,,,,,,,,10295,13186,3930099,
23,,healthy,,,,,,,,,,10295,13186,3930099,
12,,healthy,male,12.0,0.0,35.0,18-35,18.0,35.0,26.0,,10900,14463,3412995,
91,SAD,patients,,,,,,,,,,6422,7193,3547329,
93,,healthy,,,,,,,,,,6422,7193,3547329,
26,ASD,patients,,15.0,11.0,,,,,,,13431,16876,5987841,
25,healthy,control,,12.0,13.0,,,,,,,13431,16876,5987841,
50,healthy,patients,group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,4.0,10507,14392,8866328,
40,,healthy,group B,20.0,20.0,40.0,30-50,30.0,50.0,35.0,4.0,10507,14392,8866328,
26,major depressive disorder (MDD),patients,current,,,,,,,,,11965,13543,6234525,
26,,healthy,,,,,,,,,,11965,13543,6234525,
30,,healthy,,15.0,15.0,25.0,20-30,20.0,30.0,25.0,1.0,10901,14775,4471632,
15,left HS,patients,left TLE,8.0,7.0,35.0,30-40,30.0,40.0,35.0,1.0,10901,14775,4471632,
15,right HS,patients,right TLE,7.0,8.0,40.0,35-45,35.0,45.0,40.0,1.0,10901,14775,4471632,
25,phobic patients,patients,female,0.0,25.0,28.4,28.4-28.4,28.4,28.4,28.4,,16752,17756,3119789,
20,,healthy,female,0.0,20.0,24.2,24.2-24.2,24.2,24.2,24.2,,16752,17756,3119789,
128,,healthy,,,,,,,,,,11159,12358,3322129,
13,patients,patients,,,,,,,,,,11159,12358,3322129,
30,CD,patients,male,30.0,0.0,,,,,,,9458,11533,5225733,
36,,healthy,male,36.0,0.0,,,,,,,9458,11533,5225733,
14,healthy,patients,males,14.0,0.0,20.61,19-23,19.0,23.0,,,8003,8711,3364282,
12,healthy,patients,females,0.0,12.0,20.31,18-23,18.0,23.0,,,8003,8711,3364282,
12,young,patients,young,6.0,6.0,22.0,18-26,18.0,26.0,22.0,,11618,12844,4543582,
12,elderly,patients,elderly,8.0,4.0,64.0,61-71,61.0,71.0,64.0,,11618,12844,4543582,
25,,healthy,,,,,,,,,1.0,10887,11877,8703015,
16,MD,patients,,,,,,,,,,6825,9339,8429380,
17,,healthy,,,,,,,,,,6825,9339,8429380,
18,ASD,patients,young male adults,18.0,0.0,28.2,6.9,28.2,28.2,28.2,1.0,9458,11384,6051493,
18,,healthy,young male adults,18.0,0.0,24.8,5.0,24.8,24.8,24.8,1.0,9458,11384,6051493,
20,,healthy,Chinese-speaking subjects,8.0,12.0,23.6,3.5 years,,,,,8989,9898,5932177,
40,,healthy,,18.0,22.0,27.5,,,,,,12085,13169,6912258,
417,,healthy,,,,21.31,,,,,,8063,10078,5091010,
15,healthy,adults,right-handed,7.0,6.0,23.3,19-30,19.0,30.0,23.3,,6233,7112,3667190,
359,,healthy,,99.0,260.0,20.03,1.89,20.03,20.03,20.03,,10600,11564,8886646,
23,GAD patients,patients,GAD,,,,,,,,1.0,21116,22037,7466835,
19,,healthy,,,,,,,,,1.0,21116,22037,7466835,
17,,healthy,,9.0,8.0,24.7,3.3 years,,,,,17079,18074,3860184,
30,,healthy,,12.0,18.0,26.9,25-32,25.0,32.0,,,10071,12215,8596915,
29,,healthy,,10.0,19.0,18.5,,,,,,10071,12215,8596915,
31,,healthy,,8.0,23.0,11.0,10-12,10.0,12.0,,,10071,12215,8596915,
31,,healthy,,11.0,20.0,24.35,,,,,,13443,14248,6361807,
74,DNR,patients,,,,,,,,,6.0,14261,15472,8633536,
12,,healthy,,11.0,1.0,39.9,15.8,,,,,29607,33465,4698722,
17,,healthy,,6.0,11.0,26.06,18-46,18.0,46.0,,,7768,8142,3864104,
1304,,healthy,,,,,,,,,,10749,11691,8668439,
1241,,healthy,,,,,,,,,,10749,11691,8668439,
787,,healthy,,,,,,,,,,10749,11691,8668439,
10,INS,patients,INS,8.0,2.0,23.2,standard deviation: 3.8,,,,,7339,10200,3807048,
10,SENS,patients,SENS,4.0,6.0,26.3,5.3,,,,,7339,10200,3807048,
22,,healthy,,11.0,11.0,,,,,,,14326,14725,3274744,
16,,healthy,,10.0,6.0,20.1,,,,,,32122,33295,6895067,
28,PD,patients,right-handed,18.0,10.0,,,,,,,7888,8996,8414685,
12,,healthy,age-matched,7.0,5.0,,,,,,,7888,8996,8414685,
20,,healthy,,8.0,12.0,26.0,21-47,21.0,47.0,26.0,,12178,12733,4410787,
29,mentally healthy,students,right handed,15.0,14.0,20.0,2.0,20.0,22.0,20.0,1.0,3042,6993,7063975,
20,,healthy,young adults,11.0,9.0,21.65,20-23,20.0,23.0,21.7,,8233,9056,6103265,
40,,healthy,,40.0,0.0,24.6,19.8-38.0,19.8,38.0,,,41400,42468,6051991,
19,BD,patients,youth,,,,,,,,,7507,11010,3746996,
19,SMD,patients,youth,,,,,,,,,7507,11010,3746996,
15,,healthy,youth,,,,,,,,,7507,11010,3746996,
27,upper limb sensorimotor impairments after stroke,patients,,,,,,,,,,8833,10738,6185852,
16,,healthy,,,,,,,,,,7150,7746,4465937,
20,,healthy,,10.0,10.0,25.0,23-29,23.0,29.0,,,11016,11383,3666968,
42,,healthy,,,,,,,,,,5814,7316,7396401,
38,MCI,patients,,,,,,,,,,5814,7316,7396401,
22,AD,patients,,,,,,,,,,5814,7316,7396401,
66,alcohol addiction,patients,,,,,,,,,,10230,11817,7721230,
40,healthy,control,,,,,,,,,,10230,11817,7721230,
55,,healthy,,20.0,8.0,28.1,,,,,,7522,8959,3528678,
55,,healthy,,18.0,9.0,29.1,,,,,,7522,8959,3528678,
100,FEDN MDD,patients,FEDN,,,,,,,,,9654,11791,7268036,
100,,healthy,,,,,,,,,,9654,11791,7268036,
32,healthy,students,Experiment 1,16.0,16.0,22.43,19-25,19.0,25.0,21.4,,8332,9218,3220187,
24,healthy,students,Experiment 2,12.0,12.0,21.57,19-23,19.0,23.0,20.28,,8332,9218,3220187,
32,acquired unilateral lower-limb amputation,patients,,23.0,9.0,46.03,12.04,13.0,,,,9111,10955,6189475,
32,,healthy,,,,,,,,,,9111,10955,6189475,
23,Parkinsons disease,patients,,10.0,6.0,64.3,46-77,46.0,77.0,,,6292,8158,8236713,
16,,healthy,,7.0,9.0,62.6,53-77,53.0,77.0,,,6292,8158,8236713,
37,heroin abstinent dependent,HAG,,24.0,13.0,,,,,,,16179,16729,6037213,
29,,healthy,,,,,,,,,,16179,16729,6037213,
17,,healthy,,8.0,9.0,41.5,22 years to 70 years,22.0,70.0,,,4765,6147,2939655,
24,,healthy,,12.0,12.0,,18-30,,,,,8272,9129,4350407,
16,GTS,patients,,,,,,,,,,8201,10030,6169325,
22,healthy,controls,,,,,,,,,,8201,10030,6169325,
17,insomnia,patients,drug-nave,,,,,,,,,5742,7811,5901935,
17,healthy,controls,age- and education-matched,,,,,,,,,5742,7811,5901935,
23,postpartum women,patients,postpartum women,,,,,,,,,6316,8806,5944019,
23,nulliparous women,patients,nulliparous women,,,,,,,,,6316,8806,5944019,
51,,healthy,male,51.0,0.0,22.8,,,,,,8170,8625,7961038,
35,,healthy,,,,23.39,,,,,,13309,14424,4852198,
28,healthy,left-handed,female,11.0,17.0,24.2,22.5-25.9,22.5,25.9,,,22473,23641,5656597,
28,healthy,right-handed,female,13.0,15.0,24.7,22.8-26.6,22.8,26.6,,,22473,23641,5656597,
17,,healthy,,6.0,11.0,22.0,19 to 31 years,19.0,31.0,22.0,,34960,35268,3368848,
22,,healthy,female,0.0,22.0,,12 to 14,12.0,14.0,,,10848,12222,7446033,
20,,healthy,female,0.0,20.0,,23 to 29,23.0,29.0,,,10848,12222,7446033,
24,,healthy,,,,29.0,,,,,,7404,8373,5073125,
32,major depressive disorder,patients,,,,,,,,,,8967,11078,4477114,
32,,healthy,never-depressed volunteers,,,,,,,,,8967,11078,4477114,
24,,healthy,,14.0,10.0,,,,,,,14795,15825,5171814,
24,,healthy,,6.0,18.0,34.7,,,,,,10927,11493,4705349,
36,EO-CD,patients,male,36.0,0.0,12.0,12-16,12.0,16.0,14.0,,6940,9112,6374554,
32,AO-CD,patients,male,32.0,0.0,12.0,12-16,12.0,16.0,14.0,,6940,9112,6374554,
30,,healthy,,,,,,,,,,6940,9112,6374554,
9,Crohns disease,patients,,4.0,5.0,26.1,,,,,,5583,7493,5843226,
22,,healthy,,6.0,16.0,22.0,,,,,,9494,9749,3669058,
21,,healthy,native English speakers,,,,,,,,,11898,13191,3225902,
10,,healthy,RHds,10.0,0.0,24.0,24-24,24.0,24.0,24.0,,11898,13191,3225902,
11,,healthy,LHds,11.0,0.0,27.4,27.4-27.4,27.4,27.4,27.4,,11898,13191,3225902,
115,aMCI,patients,,,,,,,,,,4882,6261,3174167,
126,,healthy,,,,,,,,,,4882,6261,3174167,
48,aMCI,patients,recruited,,,,,,,,,4882,6261,3174167,
36,,healthy,recruited,,,,,,,,,4882,6261,3174167,
14,aMCI,patients,excluded,,,,,,,,,4882,6261,3174167,
15,,healthy,excluded,,,,,,,,,4882,6261,3174167,
5,aMCI,patients,excluded,,,,,,,,,4882,6261,3174167,
3,,healthy,excluded,,,,,,,,,4882,6261,3174167,
26,aMCI,patients,baseline,,,,,,,,,4882,6261,3174167,
18,,healthy,baseline,,,,,,,,,4882,6261,3174167,
46,MDD,patients,,13.0,33.0,28.32,28.32-8.55,28.32,8.55,,,6726,8549,6750201,
32,,healthy,,10.0,22.0,27.19,27.19-10.29,27.19,10.29,,,6726,8549,6750201,
65,,healthy,,22.0,43.0,30.58,30.58.2,30.58,30.58,,,41871,42804,6823375,
42,,healthy,Experiment 1,14.0,28.0,31.58,31.58.8,31.58,31.58,,,41871,42804,6823375,
20,,healthy,Experiment 2,11.0,9.0,28.55,28.55.2,28.55,28.55,,,41871,42804,6823375,
10,,healthy,both,,,,,,,,,41871,42804,6823375,
17,,healthy,follow-up Experiment 1c,,,,,,,,,41871,42804,6823375,
30,,healthy,,14.0,16.0,26.2,1948,26.2,26.2,26.2,,5637,6156,3905356,
20,healthy,patients,nondemented,,,,,,,,,8851,12753,5033031,
21,,healthy,controls,,,,,,,,,8851,12753,5033031,
18,,healthy,,9.0,9.0,30.0,20-40,20.0,40.0,30.0,,7425,9207,4443021,
18,,healthy,,12.0,6.0,45.0,35-55,35.0,55.0,45.0,,7425,9207,4443021,
32,healthy,participants,right-handed Dutch university students,,,,19-27 years,19.0,27.0,,,8401,8955,3912435,
111,potential managers,students,,37.0,74.0,21.8,1.8,,,,,27483,28193,8339076,
13,healthy,participants,female,0.0,13.0,23.4,2.0 years,,,,1.0,6729,9555,6807652,
35,cirrhotic patients,patients,MHE,16.0,19.0,,,,,,,5169,6030,4792397,
19,cirrhotic patients,patients,NHE,,,,,,,,,5169,6030,4792397,
65,,healthy,,37.0,28.0,23.844,,,,,,7281,9512,7679381,
35,,healthy,,,,,,,,,2.0,9665,13305,6555809,
29,patients,patients,,,,,,,,,2.0,9665,13305,6555809,
42,NMO,patients,AQP4-IgG+,,,,,,,,,5028,7658,6955618,
