count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
18,normal or corrected-to-normal vision,participants,right-handed,,,23.94,19 to 28,19.0,28.0,,,17976,18495,5286415
110,TD,children and adolescents,TD,,,,,,,,8.0,8687,10612,7374605
20,ASD,patients,low expressing genotypes,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,44110,46875,3777679
30,ASD,patients,high expressing genotypes,15.0,15.0,30.0,25-35,25.0,35.0,30.0,,44110,46875,3777679
40,,healthy,low expressing genotypes,20.0,20.0,35.0,30-40,30.0,40.0,35.0,,44110,46875,3777679
50,,healthy,high expressing genotypes,25.0,25.0,40.0,35-45,35.0,45.0,40.0,,44110,46875,3777679
6,OCD washers,patients,separately or exclusively,,,,,,,,2.0,40573,41582,3631704
1,healthy,patients,mothers,0.0,1.0,35.0,30-40,30.0,40.0,35.0,3.0,47349,49872,5516169
1,healthy,patients,fathers,1.0,0.0,40.0,40-50,40.0,50.0,45.0,3.0,47349,49872,5516169
1,entrepreneurs,patients,entrepreneurs,1.0,0.0,45.0,40-50,40.0,50.0,45.0,3.0,47349,49872,5516169
20,,healthy,,20.0,0.0,,,,,,,5652,7396,3554878
20,ADHD,patients,,20.0,0.0,,,,,,,5652,7396,3554878
20,ASD,patients,,20.0,0.0,,,,,,,5652,7396,3554878
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,54665,57384,6853793
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,,54665,57384,6853793
1,patient,patients,,,,,,,,,9.0,14317,15833,4761650
1,,healthy,control,,,,,,,,9.0,14317,15833,4761650
20,ASD,patients,Group 1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,1680,4635,3544832
15,ASD,patients,Group 2,8.0,7.0,30.0,25-35,25.0,35.0,30.0,2.0,1680,4635,3544832
25,,healthy,Group 1,12.0,13.0,28.0,22-35,22.0,35.0,28.0,2.0,1680,4635,3544832
20,Parkinson's disease,patients,PD,10.0,10.0,65.0,50-80,50.0,80.0,68.0,3.0,3136,6699,8287987
20,,healthy,control,10.0,10.0,60.0,45-75,45.0,75.0,62.0,3.0,3136,6699,8287987
85,,healthy,,45.0,40.0,38.46,18-70,18.0,70.0,38.55,6.0,5408,7223,5684566
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,25841,29263,5473647
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,25841,29263,5473647
23,,healthy,adolescents and young adults,11.0,12.0,18.01,2.61,18.01,20.62,18.01,1.0,9466,10355,4220120
28,healthy,college students,right-handed,14.0,14.0,24.5,1.8 years,24.0,26.0,24.5,2.0,7860,8560,3656906
10,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,42399,46010,4714646
15,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,42399,46010,4714646
11,myopia,Group A,,,,,,,,,4.0,4835,7721,3494684
11,,healthy,,,,,,,,,4.0,4835,7721,3494684
10,,healthy,,,,,,,,,4.0,4835,7721,3494684
9,,healthy,,,,,,,,,4.0,4835,7721,3494684
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,7.0,1787,5676,5500565
40,patients,patients,group B,20.0,20.0,45.0,35-55,35.0,55.0,45.0,7.0,1787,5676,5500565
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,11.0,17645,20113,4319399
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,11.0,17645,20113,4319399
10,healthy,patients,group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,17598,19852,3840299
15,,healthy,group B,8.0,7.0,45.0,30-60,30.0,60.0,45.0,,17598,19852,3840299
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,9.0,14341,18241,5766664
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,9.0,14341,18241,5766664
24,,healthy,,12.0,12.0,23.2,22-24,22.0,24.0,,4.0,44386,46635,2491899
12,,healthy,Regular Sleep,6.0,6.0,,,,,,4.0,44386,46635,2491899
12,,healthy,Total Sleep Deprivation,6.0,6.0,,,,,,4.0,44386,46635,2491899
1,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,1.0,15651,18258,6726765
2,,healthy,group2,8.0,6.0,45.0,40-50,40.0,50.0,47.0,1.0,15651,18258,6726765
1,healthy,patients,group1,1.0,0.0,30.0,20-40,20.0,40.0,30.0,,11761,14408,4858518
2,,healthy,group2,1.0,1.0,35.0,30-40,30.0,40.0,35.0,,11761,14408,4858518
14,healthy,patients,males,14.0,0.0,20.61,19-23,19.0,23.0,,,8003,8711,3364282
12,healthy,patients,females,0.0,12.0,20.31,18-23,18.0,23.0,,,8003,8711,3364282
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1682,4565,3788350
15,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,1682,4565,3788350
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,31745,34633,3445610
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,31745,34633,3445610
100,,healthy,,,,,,,,,8.0,23645,25399,5591329
118,SLE,patients,,,,,,,,,2.0,3626,6454,6292957
81,,healthy,controls,,,,,,,,2.0,3626,6454,6292957
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,17.0,43620,45413,5944011
30,patients,patients,migraine,10.0,20.0,35.0,25-45,25.0,45.0,35.0,17.0,43620,45413,5944011
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,1222,5004,7728610
100,patients,patients,schizophrenia,60.0,40.0,35.0,25-45,25.0,45.0,35.0,,1222,5004,7728610
1,patient,patients,AM,1.0,0.0,,,,,,2.0,14954,16564,2806951
10,healthy,control participants,,,,,,,,,2.0,14954,16564,2806951
50,healthy,patients,group1,20.0,30.0,35.0,20-50,20.0,50.0,30.0,1.0,8939,12402,6438321
40,,healthy,group2,15.0,25.0,45.0,30-60,30.0,60.0,40.0,1.0,8939,12402,6438321
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,26973,30403,4627358
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,1.0,26973,30403,4627358
61,,healthy,,,,,,,,,10.0,20099,24062,6691771
3,healthy,patients,LH,10.0,15.0,35.0,20-50,20.0,50.0,30.0,11.0,12915,14678,8414999
5,,healthy,RH,8.0,12.0,40.0,25-55,25.0,55.0,35.0,11.0,12915,14678,8414999
1,spinal cord injury,patients,paraplegic athlete,1.0,0.0,30.0,20-40,20.0,40.0,30.0,14.0,44328,45241,6072647
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,5.0,1783,4642,3979724
15,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,5.0,1783,4642,3979724
2,mild depressive state,participants,male,2.0,0.0,,,,,,7.0,15652,16841,5068584
9,risk genotype carriers,patients,GG,,,,,,,,,22681,25513,4270311
9,patients with the protective genotype,patients,CC,,,,,,,,,22681,25513,4270311
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,4.0,40722,44198,7198299
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,4.0,40722,44198,7198299
27,healthy,controls,CON,,,34.22,,,,,2.0,5996,8867,6391930
27,patients,SZ patients,SZ,,,37.22,,,,,2.0,5996,8867,6391930
23,relatives,SZ patients,REL,,,43.56,,,,,2.0,5996,8867,6391930
42,healthy,patients,TOM,20.0,22.0,35.0,20-50,20.0,50.0,30.0,13.0,24641,27673,3547007
31,healthy,patients,PLAU,15.0,16.0,40.0,25-55,25.0,55.0,38.0,13.0,24641,27673,3547007
9,TBI,patients,adults,7.0,2.0,41.78,25-57,25.0,57.0,,,4684,5606,7440179
50,ESRD patients,patients,,30.0,20.0,45.0,30-60,30.0,60.0,40.0,4.0,6252,7192,6938298
50,,healthy,,25.0,25.0,40.0,25-55,25.0,55.0,35.0,4.0,6252,7192,6938298
30,older adults,patients,older adults,15.0,15.0,65.0,55-75,55.0,75.0,65.0,9.0,19758,22771,3061355
20,,healthy,young adults,10.0,10.0,25.0,20-30,20.0,30.0,25.0,9.0,19758,22771,3061355
20,stroke,patients,PSGC,10.0,10.0,55.0,40-70,40.0,70.0,55.0,,12782,16239,4959733
15,stroke,patients,PSPC,8.0,7.0,60.0,45-75,45.0,75.0,60.0,,12782,16239,4959733
25,,healthy,HC,12.0,13.0,50.0,35-65,35.0,65.0,50.0,,12782,16239,4959733
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,4.0,8127,11121,2737115
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,4.0,8127,11121,2737115
20,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,26577,30257,4263533
15,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,26577,30257,4263533
71,,healthy,,,,,,,,,1.0,23162,24478,5519538
477,healthy,patients,,,,,,,,,,15183,18931,4160172
8,,healthy,,5.0,3.0,37.9,,,,,9.0,12532,13039,8088358
16,upper-limb amputees,patients,,11.0,5.0,41.2,,,,,9.0,12532,13039,8088358
20,NMOSD,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,14.0,21489,23384,8785660
15,MS,patients,Group B,8.0,7.0,40.0,30-50,30.0,50.0,45.0,14.0,21489,23384,8785660
30,,healthy,Group C,15.0,15.0,28.0,20-35,20.0,35.0,25.0,14.0,21489,23384,8785660
16,healthy,patients,NEH,8.0,8.0,25.0,18-35,18.0,35.0,24.0,14.0,42513,46353,6423124
16,patients,patients,H,8.0,8.0,30.0,25-40,25.0,40.0,29.0,14.0,42513,46353,6423124
1,healthy,patients,Group A,5.0,7.0,35.0,25-45,25.0,45.0,30.0,9.0,12253,14961,6520683
2,patients,patients,Group B,3.0,4.0,42.0,35-50,35.0,50.0,45.0,9.0,12253,14961,6520683
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,26327,29967,8026251
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,1.0,26327,29967,8026251
23,relationship,relationship,men,23.0,0.0,13.0,6-24,6.0,24.0,13.0,12.0,20720,21642,8062740
23,relationship,relationship,women,0.0,23.0,13.0,6-24,6.0,24.0,13.0,12.0,20720,21642,8062740
70,heartbreak,heartbreak,men,33.0,37.0,,,,,,12.0,20720,21642,8062740
70,heartbreak,heartbreak,women,33.0,37.0,,,,,,12.0,20720,21642,8062740
20,PTSD,patients,PTSD group,10.0,10.0,35.0,25-45,25.0,45.0,30.0,6.0,9893,11552,4517522
30,,healthy,Healthy group,15.0,15.0,40.0,30-50,30.0,50.0,35.0,6.0,9893,11552,4517522
24,dyscalculia,patients,,12.0,12.0,30.0,20-40,20.0,40.0,30.0,2.0,22921,24270,8330842
24,,healthy,,12.0,12.0,35.0,25-45,25.0,45.0,35.0,2.0,22921,24270,8330842
1,,healthy,,1.0,0.0,,,,,,3.0,41386,42316,7495114
20,postpartum women,patients,postpartum group,10.0,10.0,30.0,25-35,25.0,35.0,30.0,2.0,1474,5390,7272423
20,,healthy,control group,10.0,10.0,28.0,23-33,23.0,33.0,28.0,2.0,1474,5390,7272423
20,ANBP,patients,Group 1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,4.0,2708,6054,4506986
15,BN,patients,Group 2,5.0,10.0,30.0,25-35,25.0,35.0,30.0,4.0,2708,6054,4506986
25,,healthy,Group 3,15.0,10.0,35.0,30-40,30.0,40.0,35.0,4.0,2708,6054,4506986
20,comatose patients,patients,comatose patients,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,16545,20411,6472252
20,,healthy,control group,10.0,10.0,35.0,20-50,20.0,50.0,30.0,,16545,20411,6472252
20,MDD,patients,anticipatory anhedonia,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,22475,26279,7930634
15,MDD,patients,consummatory anhedonia,8.0,7.0,40.0,30-50,30.0,50.0,42.0,1.0,22475,26279,7930634
25,,healthy,,12.0,13.0,28.0,20-35,20.0,35.0,26.0,1.0,22475,26279,7930634
10,,healthy,controls,5.0,5.0,30.0,20-40,20.0,40.0,30.0,7.0,8633,9225,8196988
15,SAD,patients,group 1,8.0,7.0,35.0,25-45,25.0,45.0,35.0,7.0,8633,9225,8196988
20,SAD,patients,group 2,10.0,10.0,40.0,30-50,30.0,50.0,40.0,7.0,8633,9225,8196988
44,healthy,patients,adults,22.0,22.0,35.0,20-50,20.0,50.0,30.0,14.0,34322,36042,5561091
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,8.0,17430,20696,4172871
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,8.0,17430,20696,4172871
20,schizophrenia,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,2135,5690,5407639
15,schizophrenia,patients,group 2,8.0,7.0,35.0,25-45,25.0,45.0,30.0,1.0,2135,5690,5407639
25,,healthy,group 1,15.0,10.0,28.0,18-35,18.0,35.0,25.0,1.0,2135,5690,5407639
56,higher intelligent individuals,patients,higher intelligent individuals,,,,,,,,,24355,26702,3907682
56,lower intelligent individuals,patients,lower intelligent individuals,,,,,,,,,24355,26702,3907682
1,stroke,patients,stroke patients,0.0,1.0,,,,,,10.0,21925,23428,3057942
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,1750,3452,5789340
30,patients,patients,alcohol use disorder,15.0,15.0,45.0,35-55,35.0,55.0,45.0,2.0,1750,3452,5789340
16,active cannabis users,patients,,15.0,1.0,24.7,18-40,18.0,40.0,,,4755,6861,2743772
16,,healthy,,15.0,1.0,25.3,20-36,20.0,36.0,,,4755,6861,2743772
120,major depressive disorder,girls,,0.0,120.0,,,,,,8.0,22377,26124,3960334
20,healthy,patients,Group A,10.0,10.0,45.0,30-60,30.0,60.0,40.0,1.0,34247,35709,3770910
15,patients,patients,Group B,8.0,7.0,55.0,40-70,40.0,70.0,60.0,1.0,34247,35709,3770910
20,healthy,subjects,right-handed,10.0,10.0,22.0,222 years,22.0,22.0,22.0,,5614,9350,4950574
1,"major depressive disorder, single episode",patients,female,0.0,1.0,64.0,64,64.0,64.0,64.0,1.0,7326,9825,3420547
20,PHB,patients,individuals with PHB,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,13579,16769,6167473
20,,healthy,healthy controls,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,13579,16769,6167473
2,TBI,patients,,2.0,0.0,,,,,,,23326,23967,8749448
1,,healthy,,0.0,1.0,,,,,,,23326,23967,8749448
20,patients,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,3.0,9263,10285,3367930
30,,healthy,group 2,15.0,15.0,40.0,30-50,30.0,50.0,35.0,3.0,9263,10285,3367930
3,high dose real acupuncture,patients,male,2.0,1.0,35.0,25-45,25.0,45.0,35.0,1.0,6569,7797,4175730
3,low dose real acupuncture,patients,male,2.0,1.0,40.0,30-50,30.0,50.0,40.0,1.0,6569,7797,4175730
3,high dose sham acupuncture,patients,male,2.0,1.0,45.0,35-55,35.0,55.0,45.0,1.0,6569,7797,4175730
3,,healthy,control,2.0,1.0,30.0,20-40,20.0,40.0,30.0,,12809,15211,5112988
5,patients,patients,group 1,3.0,2.0,45.0,40-50,40.0,50.0,45.0,,12809,15211,5112988
4,patients,patients,group 2,2.0,2.0,55.0,50-60,50.0,60.0,55.0,,12809,15211,5112988
1,smokers,patients,smokers,1.0,0.0,30.0,25-35,25.0,35.0,30.0,,5297,7802,4106848
1,,healthy,non-smokers,1.0,0.0,35.0,30-40,30.0,40.0,35.0,,5297,7802,4106848
99,,healthy,,30.0,69.0,,18-35,18.0,35.0,,4.0,13344,14891,6240578
9,CI-TLE,patients,,9.0,5.0,39.8,13.1,32.29,10.9,33.17,4.0,11629,14898,7451150
29,CNI-TLE,patients,,29.0,15.0,32.29,10.9,33.17,10.8,12.85,4.0,11629,14898,7451150
17,,healthy,,17.0,23.0,33.17,10.8,39.8,13.1,13.93,4.0,11629,14898,7451150
25,BSP,patients,,,,,,,,,1.0,13757,17100,8578056
22,DED,patients,,,,,,,,,1.0,13757,17100,8578056
23,,healthy,controls,,,,,,,,1.0,13757,17100,8578056
20,patients,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,7.0,12234,14526,7794005
15,,healthy,group2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,7.0,12234,14526,7794005
50,AD,patients,aMCI,25.0,25.0,70.0,60-80,60.0,80.0,70.0,,17069,20115,4941243
50,,healthy,,25.0,25.0,65.0,55-75,55.0,75.0,65.0,,17069,20115,4941243
8,,healthy,,,,26.8,23-38,23.0,38.0,,13.0,25869,26076,1143777
22,high trait-anxiety,patients,high,0.0,22.0,,,,,,,14933,18051,4729319
13,PPA,patients,tDCS,7.0,6.0,55.0,40-70,40.0,70.0,57.0,,23451,24828,6041563
50,healthy,patients,group1,25.0,25.0,35.0,25-45,25.0,45.0,30.0,18.0,38005,41073,8166909
30,,healthy,group2,15.0,15.0,40.0,30-50,30.0,50.0,35.0,18.0,38005,41073,8166909
1,,healthy,IGT-impaired,0.0,1.0,,,,,,3.0,4977,6943,4971060
1,,healthy,IGT-unimpaired,0.0,1.0,,,,,,3.0,4977,6943,4971060
1,false belief task fMRI data,patients,subject no. 1,1.0,0.0,,,,,,1.0,28312,32179,5319953
20,ALS,patients,ALS patients,12.0,8.0,55.0,40-70,40.0,70.0,57.0,14.0,21915,25458,7476068
20,,healthy,healthy subjects,10.0,10.0,50.0,35-65,35.0,65.0,52.0,14.0,21915,25458,7476068
20,depressed patients,patients,depressed patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,16532,20181,4589842
20,,healthy,healthy controls,10.0,10.0,40.0,30-50,30.0,50.0,35.0,2.0,16532,20181,4589842
21,ischemic stroke,patients,Group A,11.0,10.0,,,,,,1.0,12336,14446,5989285
21,ischemic stroke,patients,Group B,,,,,,,,1.0,12336,14446,5989285
17,PD,patients,,9.0,8.0,55.2,,,,,1.0,5820,7510,4681091
22,healthy,controls,,11.0,11.0,51.8,,,,,1.0,5820,7510,4681091
30,,healthy,,11.0,19.0,23.2,20-26 years,20.0,26.0,,,8438,8846,3448611
20,,healthy,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,2013,5441,5870359
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,2013,5441,5870359
1,healthy,patients,group1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,,13187,14983,6923468
2,,healthy,group2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,,13187,14983,6923468
4,healthy,patients,group1,2.0,2.0,30.0,20-40,20.0,40.0,30.0,2.0,12827,15969,4422438
3,,healthy,group2,1.0,2.0,45.0,40-50,40.0,50.0,45.0,2.0,12827,15969,4422438
20,RGU,patients,male,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,33684,34790,7341652
20,IGD,patients,male,10.0,10.0,30.0,25-35,25.0,35.0,30.0,2.0,33684,34790,7341652
1,ADHD,patients,Combined subtype,1.0,0.0,10.0,8-12,8.0,12.0,10.0,,1909,5844,3213127
1,,healthy,,1.0,0.0,10.0,8-12,8.0,12.0,10.0,,1909,5844,3213127
16,Control,Control,Response Control Experiment,8.0,8.0,30.0,20-40,20.0,40.0,30.0,4.0,27897,30190,5061089
16,Control,Control,Attention Control Experiment,8.0,8.0,35.0,25-45,25.0,45.0,35.0,4.0,27897,30190,5061089
12,Control,Control,Motionindepth Control Experiment,6.0,6.0,28.0,22-35,22.0,35.0,28.0,4.0,27897,30190,5061089
153,,healthy,,,,,,,,,,10244,13784,7750687
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,14808,16633,7371896
15,patients,patients,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,14808,16633,7371896
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,5648,9124,5638238
15,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,5648,9124,5638238
20,BQD,patients,BQD individuals,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2215,5584,4736480
20,TA patients,patients,TA patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2130,5313,7785343
20,,healthy,healthy controls,10.0,10.0,40.0,30-50,30.0,50.0,35.0,,2130,5313,7785343
23,NAION,patients,,15.0,8.0,45.0,30-60,30.0,60.0,42.0,1.0,9974,11107,7499295
30,,healthy,,18.0,12.0,40.0,25-55,25.0,55.0,38.0,1.0,9974,11107,7499295
14,CS,patients,,3.0,11.0,25.0,18-33 years,18.0,33.0,,2.0,25055,27824,5371603
15,,healthy,,6.0,9.0,25.166666666666668,20-37 years,20.0,37.0,,2.0,25055,27824,5371603
1,depressive participant,patients,alone,,,,,,,,4.0,21479,22689,7760331
1,,healthy,,,,,,,,,1.0,24445,27902,8129561
1,LMTLR,patients,,,,,,,,,1.0,24445,27902,8129561
1,RMTLR,patients,,,,,,,,,1.0,24445,27902,8129561
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,6284,8614,4515634
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,6284,8614,4515634
1,healthy,patients,group 1,5.0,7.0,35.0,20-50,20.0,50.0,30.0,,6407,10230,4184794
2,,healthy,group 2,3.0,4.0,45.0,30-60,30.0,60.0,40.0,,6407,10230,4184794
25,T2DM patients,patients,,,,,,,,,,6566,8476,5037166
25,,healthy,,,,,,,,,,6566,8476,5037166
1,healthy,patients,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,8.0,21049,23845,3076433
2,,healthy,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.0,8.0,21049,23845,3076433
960,healthy,patients,group1,500.0,460.0,35.0,20-50,20.0,50.0,30.0,5.0,39827,42119,4018561
913,,healthy,group2,400.0,513.0,45.0,30-60,30.0,60.0,50.0,5.0,39827,42119,4018561
10,patients,Group A,Subgroup 1,5.0,5.0,40.0,30-50,30.0,50.0,40.0,,20183,21620,6506638
8,healthy,Group B,Subgroup 2,4.0,4.0,35.0,25-45,25.0,45.0,35.0,,20183,21620,6506638
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,19858,23597,5840443
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,19858,23597,5840443
30,CF,patients,low,15.0,15.0,35.0,20-50,20.0,50.0,30.0,,30163,31697,6519999
30,CF,patients,high,15.0,15.0,40.0,25-55,25.0,55.0,35.0,,30163,31697,6519999
329,ASD,patients,,,,,,,,,3.0,22949,24381,5563353
347,,healthy,,,,,,,,,3.0,22949,24381,5563353
1,SWD,patients,female nurses,0.0,1.0,,,,,,,2356,5906,7424029
1,,healthy,,,,,,,,,,2356,5906,7424029
20,BED-symptomatic women,patients,average weight,0.0,20.0,30.0,20-40,20.0,40.0,30.0,3.0,2024,5213,5061815
20,,healthy,,10.0,10.0,35.0,25-45,25.0,45.0,35.0,3.0,2024,5213,5061815
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,2502,5674,7649291
15,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,2502,5674,7649291
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,2490,6236,3025354
15,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,2490,6236,3025354
17,,healthy,,8.0,9.0,32.0,20-45,20.0,45.0,30.0,,37718,39644,3832610
16,,healthy,,7.0,9.0,40.0,30-55,30.0,55.0,42.0,,37718,39644,3832610
1,IAD,patients,adolescents,0.0,1.0,,,,,,12.0,23086,25217,4468611
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,25235,27738,6847157
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,25235,27738,6847157
99,,healthy,,46.0,53.0,,22 to 35,,,,2.0,17802,19123,8824585
12,healthy,patients,group1,6.0,6.0,35.0,20-50,20.0,50.0,30.0,14.0,19728,21630,7438913
8,,healthy,group2,4.0,4.0,45.0,30-60,30.0,60.0,40.0,14.0,19728,21630,7438913
554,,healthy,,,,10.801,6.9-12.5,6.9,12.5,,,15436,15956,7469823
1059,,healthy,,,,14.82,13.39-17.1,13.39,17.1,,,15436,15956,7469823
1831,,healthy,,,,24.38,19.62-29.9,19.62,29.9,,,15436,15956,7469823
12,recent onset of tinnitus,patients,RTIN,5.0,7.0,48.1,48.1 - 10.3,10.3,48.1,,,6818,10523,4515536
13,tinnitus for more than 1 year,patients,LTIN,9.0,4.0,54.7,54.7 - 7.0,7.0,54.7,,,6818,10523,4515536
20,BN,patients,BN,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,15507,17037,5015972
20,,healthy,HC,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,15507,17037,5015972
37,,healthy,,20.0,17.0,0.18,,,,,1.0,22894,25611,4324356
37,,healthy,,20.0,17.0,0.12,,,,,1.0,22894,25611,4324356
26,SD,patients,"first-episode, drug-naive",,,,,,,,,8873,10956,7518236
30,,healthy,"age-, sex-, and education-matched",,,,,,,,,8873,10956,7518236
10,ADHD,patients,children,5.0,5.0,8.0,6-10,6.0,10.0,8.0,,39523,42768,3536813
15,,healthy,adults,8.0,7.0,25.0,20-30,20.0,30.0,25.0,,39523,42768,3536813
1,golf group,patients,golf group,,,,,,,,1.0,19264,20666,3315099
1,,healthy,control group,,,,,,,,1.0,19264,20666,3315099
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,4.0,23396,25848,7643395
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,4.0,23396,25848,7643395
100,,healthy,,,,,,,,,,7968,9654,7268036
100,FEDN MDD,patients,firstepisode drugnaive,,,,,,,,,7968,9654,7268036
20,depression,patients,adolescents,10.0,10.0,16.0,13-19,13.0,19.0,16.0,8.0,18038,21989,4194003
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,8720,10894,3522643
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,8720,10894,3522643
1,patient,patients,present patient,1.0,0.0,,,,,,3.0,43863,47456,3411427
50,shyness,patients,shy girls,0.0,50.0,25.0,18-35,18.0,35.0,24.0,2.0,33801,36253,5346560
50,social anxiety,patients,socially anxious population,0.0,50.0,28.0,20-40,20.0,40.0,27.0,2.0,33801,36253,5346560
1,GD,MtFs,untreated,0.0,1.0,30.0,20-40,20.0,40.0,30.0,2.0,5796,9398,5434195
1,men,men,untreated,1.0,0.0,35.0,30-40,30.0,40.0,35.0,2.0,5796,9398,5434195
1,women,women,untreated,0.0,1.0,28.0,25-30,25.0,30.0,28.0,2.0,5796,9398,5434195
1,unknown,subjects,except one,,,,,,,,3.0,18790,21269,3285192
100,healthy,patients,group1,50.0,50.0,30.0,20-40,20.0,40.0,30.0,,29848,33612,8361856
80,,healthy,group2,40.0,40.0,35.0,25-45,25.0,45.0,35.0,,29848,33612,8361856
20,,healthy,,,,,,,,,1.0,11085,14363,5114586
43,patients,patients,,,,,,,,,1.0,11085,14363,5114586
50,healthy,patients,group1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,4959,7438,6234327
